URI,CIS,libelle,actif,dateDebut,dateFin,codeATC,libelleATC,typeProcedureCourante,statutCourant,categorie,causeNonVirtualisation,causeExceptionPrescriptionDC
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66369763,66369763,"TRACUTIL, solution à diluer pour perfusion",true,2000-12-18,,B05XX,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62259814,62259814,"ENALAPRIL BIOGARAN 5 mg, comprimé sécable",true,2000-07-31,,C09AA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68479660,68479660,"SOLIFENACINE CRISTERS 5 mg, comprimé pelliculé",true,2018-11-21,,G04BD08,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61298230,61298230,"JETREA 0,5 mg/0,2 ml, solution à diluer injectable",true,2013-03-13,,S01XA22,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64166903,64166903,"SUCCICAPTAL 200 mg, gélule",true,1996-02-01,,V03AB,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64856637,64856637,"UN ALFA 1 microgramme, capsule orale",true,1979-12-11,,A11CC03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66127952,66127952,"FENOFIBRATE SANDOZ 145 mg, comprimé",true,2009-04-03,,C10AB05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61510352,61510352,"SINTROM 4 mg, comprimé quadrisécable",true,1990-12-06,,B01AA07,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69673102,69673102,"RISPERIDONE EVOLUGEN 2 mg, comprimé pelliculé sécable",true,2007-09-10,,N05AX08,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63471720,63471720,"OGASTORO 15 mg, comprimé orodispersible",false,2011-02-16,2020-11-12,A02BC03,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68631851,68631851,"ESOMEPRAZOLE TEVA 40 mg, gélule gastro-résistant",true,2011-02-14,,A02BC05,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63460581,63460581,"FENTANYL VIATRIS 50 microgrammes/heure, dispositif transdermique",true,2013-03-12,,N02AB03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68268955,68268955,"OLANZAPINE ARROW 15 mg, comprimé orodispersible",true,2018-08-16,,N05AH03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64354392,64354392,"LENALIDOMIDE ARROW 15 mg, gélule",true,2021-09-29,,L04AX04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62883607,62883607,"RILMENIDINE SUN 1 mg, comprimé",true,2006-04-14,,C02AC06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67275313,67275313,"MINIRINMELT 120 microgrammes, lyophilisat oral",true,2005-08-08,,H01BA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63256529,63256529,"IRBESARTAN HYDROCHLOROTHIAZIDE ZENTIVA 300 mg/12,5 mg, comprimé pelliculé",true,2007-01-19,,C09DA04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64825983,64825983,"KETOCONAZOLE CRISTERS 2 %, gel en sachet-dose",true,2008-10-08,,D01AC08,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66380934,66380934,"NIFUROXAZIDE ZENTIVA 200 mg, gélule",false,1980-12-22,2022-07-13,A07AX03,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61051162,61051162,"XYLOROLLAND SANS VASOCONSTRICTEUR, solution injectable à usage dentaire",true,1997-09-18,,N01BB02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60457822,60457822,"OLANZAPINE ACCORD 7,5 mg, comprimé enrobé",true,2012-12-28,,N05AH03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68249079,68249079,"PARACETAMOL TEVA 500 mg, comprimé",true,1998-04-01,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67456363,67456363,"FORXIGA 10 mg, comprimé pelliculé",true,2012-11-12,,A10BK01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69026054,69026054,"OZIDIA 5 mg, comprimé à libération prolongée",true,1995-10-09,,A10BB07,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67364819,67364819,"NOVONORM 1 mg, comprimé",true,1998-08-17,,A10BX02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65464525,65464525,"ACTHEANE, comprimé",true,2010-12-02,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60807297,60807297,"CETIRIZINE EG 10 mg, comprimé pelliculé sécable",true,2003-09-30,,R06AE07,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63047629,63047629,"TRELEGY ELLIPTA 92 microgrammes/55 microgrammes/22 microgrammes, poudre pour inhalation en récipient unidose",true,2017-11-15,,R03AL08,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68856759,68856759,"PHENYLEPHRINE AGUETTANT, 50 microgrammes/mL, solution injectable",true,2014-10-20,,C01CA06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64205548,64205548,"ANDROGEL 50 mg, gel transdermique en sachet-dose",true,2001-09-21,,G03BA03,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69501024,69501024,"CILOXAN 0,3 POUR CENT, collyre",true,1994-06-24,,S01AE03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68037788,68037788,"ZOLMITRIPTAN EG 2,5 mg, comprimé orodispersible",true,2011-10-25,,N02CC03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67316379,67316379,"IBRANCE 75 mg, gélule",true,2016-11-09,,L01EF01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60639586,60639586,"LOSARTAN/HYDROCHLOROTHIAZIDE ARROW LAB 100 mg/12,5 mg, comprimé pelliculé",true,2011-11-25,,C09DA01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63870235,63870235,"FLUCONAZOLE ZYDUS 50 mg, gélule",true,2007-03-28,,J02AC01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69931595,69931595,"PERINDOPRIL MYLAN 4 mg, comprimé sécable",true,1988-06-22,,C09AA04,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67584249,67584249,"BIOCALYPTOL 6,55 mg/5 ml SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide",false,2002-03-13,2023-04-05,R05DA08,,Procédure nationale,Retiré,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61203061,61203061,"IMODIUMCAPS 2 mg, gélule",true,1991-10-29,,A07DA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68144352,68144352,"HUMEXLIB PARACETAMOL CHLORPHENAMINE 500 mg/4 mg, gélule",true,1991-02-07,,N02BE51,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68446571,68446571,"KEFORAL 500 mg, comprimé pelliculé",true,1983-03-21,,J01DB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65004263,65004263,"DICLOFENAC TEVA CONSEIL 1 %, gel",true,2008-11-10,,M02AA15,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63909389,63909389,"FLUCONAZOLE VIATRIS 50 mg, gélule",true,2005-12-07,,J02AC01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68645993,68645993,"CINACALCET SANDOZ 30 mg, comprimé pelliculé",true,2018-01-29,,H05BX01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60673325,60673325,"GIOTRIF 50 mg, comprimé pelliculé",true,2013-09-25,,L01EB03,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63872236,63872236,"ESCITALOPRAM SANDOZ 5 mg, comprimé pelliculé",true,2012-10-31,,N06AB10,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68299826,68299826,"IBUPROFENE URGO 5 %, gel",true,1995-10-13,,M02AA13,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64532012,64532012,"VENTOLINE 100 microgrammes/dose, suspension pour inhalation en flacon pressurisé",true,2019-07-05,,R03AC02,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66008962,66008962,"ENANTYUM 25 mg, comprimé pelliculé",false,1998-03-09,2020-06-02,N02BG,,Procédure de reconnaissance mutuelle,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62785942,62785942,"HINARTUM, crème",false,2010-12-06,2021-03-23,V03AX,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66533294,66533294,"CHLORURE DE POTASSIUM 0,3 % ET CHLORURE DE SODIUM 0,9 % KABI, solution pour perfusion",true,2015-12-11,,B05BB01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67727640,67727640,"PERINDOPRIL/INDAPAMIDE BIOGARAN 2 mg/0,625 mg, comprimé sécable",true,1997-12-15,,C09BA04,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67240789,67240789,"FUROSEMIDE RENAUDIN 20 mg/2 mL, solution injectable (IM-IV)",true,1998-12-02,,C03CA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66654374,66654374,"ONDANSETRON BIOGARAN 8 mg, comprimé orodispersible",true,2007-01-09,,A04AA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64308092,64308092,"ATORVASTATINE ALMUS PHARMA 20 mg, comprimé pelliculé",true,2019-01-14,,C10AA05,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68366100,68366100,"ERLOTINIB EG 100 mg, comprimé pelliculé",true,2018-02-06,,L01EB02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62440298,62440298,"PREDNISONE VIATRIS 5 mg, comprimé sécable",true,2004-08-12,,H02AB07,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68380153,68380153,"BISOPROLOL SANDOZ 7,5 mg, comprimé pelliculé sécable",true,2009-01-07,,C07AB07,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60468320,60468320,"GLYCEROL/VASELINE/PARAFFINE TEVA 15 %/8 %/2 %, crème",true,2017-09-14,,D02AC,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64361369,64361369,"DOLIPRANE 200 mg, suppositoire",true,1998-08-17,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64430025,64430025,"CLARITHROMYCINE ALMUS 250 mg, comprimé pelliculé",true,2008-04-01,,J01FA09,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64406362,64406362,"CODOLIPRANE ADULTES 400 mg/20 mg, comprimé sécable",true,1983-12-06,,N02AJ06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64835212,64835212,"BEPANTHEN 5 %, pommade",true,1995-10-16,,D03AX03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66488326,66488326,"DICLOFENAC VIATRIS LP 75 mg, comprimé enrobé à libération prolongée",true,2017-10-09,,M01AB05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63866361,63866361,"ACULAR 0,5 %, collyre en solution",true,1991-11-22,,S01BC05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67638743,67638743,"LEVETIRACETAM ACCORD 100 mg/ml, solution buvable",true,2017-07-17,,N03AX14,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66902841,66902841,"ESCITALOPRAM EG 15 mg, comprimé pelliculé",true,2014-01-10,,N06AB10,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62977049,62977049,"APREPITANT TEVA 80 mg, gélule",true,2018-06-18,,A04AD12,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62626477,62626477,"DIOSMINE TEVA CONSEIL 300 mg, comprimé pelliculé",false,2001-02-09,2022-02-16,C05CA03,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65608559,65608559,"LEVIDCEN 500 mg, granulés enrobés en sachet",true,2014-10-20,,N03AX14,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60705584,60705584,PARACETAMOL ARROW LAB 500 mg poudre pour solution buvable,true,2019-10-21,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63473155,63473155,"TAKHZYRO 300 mg, solution injectable en seringue préremplie",true,2021-02-19,,B06AC,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62469613,62469613,"SPORANOX 100 mg, gélule",true,1992-02-26,,J02AC02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60155667,60155667,"ETOPOSIDE TEVA 200 mg/10 ml, solution injectable pour perfusion",true,1996-05-20,,L01CB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67369944,67369944,"LOCOID, crème épaisse pour application locale",true,1985-05-03,,D07AB02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68006305,68006305,"LACOSAMIDE TEVA 100 mg, comprimé pelliculé",true,2018-02-20,,N03AX18,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68349713,68349713,"DRYTEC, générateur de Molybdène [99 Mo]/Technétium [99m Tc]",false,2003-10-29,2022-03-05,V09FX01,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69943900,69943900,"CROMADOSES 2 POUR CENT, collyre en solution en récipient unidose",true,1998-12-30,,S01GX01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68674913,68674913,"KOMBOGLYZE 2,5 mg/1000 mg, comprimé pelliculé",true,2011-11-24,,A10BD10,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67255773,67255773,"METHADONE AP-HP 1,33 mg/ml, sirop",true,2000-01-17,,N07BC02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64817239,64817239,"DAKLINZA 60 mg, comprimé pelliculé",false,2014-08-22,2019-03-25,J05AP07,,Procédure centralisée,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67829054,67829054,"LEFLUNOMIDE EG 10 mg, comprimé pelliculé",true,2011-09-30,,L04AA13,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65727499,65727499,"EZETIMIBE/SIMVASTATINE VIATRIS 10 mg/20 mg, comprimé",true,2017-11-22,,C10BA02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65400896,65400896,"CYPROTERONE BIOGARAN 100 mg, comprimé sécable",true,1996-12-27,,G03HA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68243770,68243770,"PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE MYLAN 4 mg/10 mg, comprimé",true,2021-09-06,,C09BB04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60562855,60562855,"PLAVIX 300 mg, comprimé pelliculé",true,2008-04-14,,B01AC04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69451945,69451945,"PREGABALINE EVOLUGEN 50 mg, gélule",true,2015-12-08,,N02BF02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60897889,60897889,"INDUCTOS 1,5 mg/ml, poudre, solvant et matrice pour matrice implantable",true,2002-09-09,,M05BC01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65005479,65005479,"VANCOMYCINE MIP 1000 mg, poudre pour solution pour perfusion",true,2011-01-24,,J01XA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64494476,64494476,"SANDOSTATINE L.P. 10 mg, poudre et solvant pour suspension injectable",true,2004-09-02,,H01CB02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68956396,68956396,"MITOMYCINE ACCORD 10 mg, poudre pour solution injectable / perfusion ou voie intravésicale",true,2017-12-01,,L01DC03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65205177,65205177,"IBUPROFENE VIATRIS 400 mg, comprimé pelliculé",true,2006-04-14,,M01AE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63994813,63994813,"ENOXAPARINE BIOGARAN 4000 UI (40 mg)/0,4 mL, solution injectable en seringue préremplie",true,2022-01-10,,B01AB05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69351293,69351293,"FOLINATE DE CALCIUM EBEWE 10 mg/ml, solution injectable/pour perfusion",true,2018-01-09,,V03AF03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61735267,61735267,"DOLIPRANELIQUIZ 200 mg, suspension buvable en sachet",true,2015-08-12,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68552795,68552795,"CELECOXIB VIATRIS 200 mg, gélule",true,2018-02-01,,M01AH01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64447081,64447081,"CUROSURF 240 mg/3 ml, suspension pour instillation endotrachéobronchique",true,1992-08-06,,R07AA02,,Procédure nationale,Actif,,,
